"BehaviorSpace results (NetLogo 6.0.1)"
"Roman_LULCC.nlogo"
"cell-resolution"
"08/14/2017 20:27:54:672 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","grain-req","expectation-scalar","tenure-drop","patches-per-ha","dynamic-pop","init-households","tenure","annual-precip","wood-req","[step]","mean [grain-supply] of households"
"944","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"945","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"946","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"947","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"948","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"949","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"950","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"951","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"952","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"953","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"954","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"955","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"956","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"957","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"961","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"962","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"963","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"964","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"965","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"966","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"967","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"968","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"969","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"970","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"971","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"972","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"973","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"974","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"975","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"976","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"977","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"978","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"979","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"980","212","1","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"981","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","0"
"982","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2224.7687248726334"
"983","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","0"
"984","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","697.5976001961641"
"985","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","4196.760520581959"
"986","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2332.433632796885"
"987","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2351.3351050287183"
"988","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2303.499036243429"
"989","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","1926.5697330622177"
"990","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2387.851161207318"
"991","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","0"
"992","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","7425.42744254242"
"993","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2698.4874885975796"
"994","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","4498.019469760542"
"995","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","4277.18257281605"
"996","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2166.268109759163"
"997","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","2470.580386209071"
"998","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","1720.6363570035344"
"999","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","0"
"1000","212","1","0.2","0.5","false","10","""satisficing""","0.54","2000","200","0"
"958","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"959","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"960","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1001","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","242.05346238163503"
"1003","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","3.905626999956712"
"1002","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","63.7063812688195"
"1004","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","183.16810980855018"
"1006","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","386.18393817357844"
"1005","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","77.4245862563605"
"1007","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","67.00179515719731"
"1008","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","88.26719748551336"
"1009","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","317.8624194669196"
"1010","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","121.06171094522976"
"1011","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","0"
"1012","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","427.4585655109896"
"1013","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","70.87635089444409"
"1015","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","1095.2447134714644"
"1014","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","605.659573961483"
"1016","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","93.53206370098505"
"1017","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","126.97355948697248"
"1018","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","287.6264025156552"
"1019","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","38.03286046761771"
"1020","212","1","0.2","1","false","10","""satisficing""","0.54","2000","200","568.1880742386061"
"1021","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","53.07989390109314"
"1022","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","68.4663879001965"
"1023","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","51.55421894149081"
"1024","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","28.456946239143257"
"1025","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","54.460606032810325"
"1026","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","42.13067797231658"
"1027","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","76.8008357521976"
"1028","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","50.586523436916785"
"1029","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","52.90342823406645"
"1030","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","63.68299340367484"
"1031","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","55.19592015932915"
"1032","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","38.35033308604775"
"1033","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","61.6225454472836"
"1034","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","35.08985803329681"
"1035","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","68.67321979650492"
"1036","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","55.30282763998296"
"1037","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","49.298723176791235"
"1038","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","33.79739112956165"
"1039","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","63.75683676987997"
"1040","212","1","0.2","2","false","10","""satisficing""","0.54","2000","200","33.58197461860416"
"1041","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","20.18231335202181"
"1042","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","45.32890842293305"
"1043","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","37.290911418714515"
"1044","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","3.330758126803994"
"1045","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","20.01339913239203"
"1046","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","20.44881412186212"
"1047","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","40.08893326373213"
"1048","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","36.592156392454626"
"1049","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","22.025032544320084"
"1050","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","26.724790002186957"
"1051","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","10.01700517079605"
"1052","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","27.902430128395984"
"1053","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","23.64815673718192"
"1054","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","21.75925134314341"
"1055","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","10.746247265441525"
"1056","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","15.374417785596075"
"1057","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","24.086860010062583"
"1058","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","0"
"1059","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","12.143178774312947"
"1060","212","1","0.2","4","false","10","""satisficing""","0.54","2000","200","7.102844237033423"
"1061","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","29.266170773495332"
"1062","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","16.892665735948526"
"1063","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","12.300542066290268"
"1064","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","35.14003892545479"
"1065","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","6.625135159031288"
"1066","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","37.09257581300128"
"1067","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","16.536371178136278"
"1068","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","32.618369568870435"
"1069","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","12.684474170470002"
"1070","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","17.4844891893325"
"1071","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","24.02013991024446"
"1072","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","15.738466974657308"
"1073","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","28.49969959010857"
"1074","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","8.807338309093529"
"1075","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","19.786656211897004"
"1076","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","9.698351346972071"
"1077","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","25.82531047912412"
"1078","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","14.494454698938672"
"1079","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","8.017913768725407"
"1080","212","1","0.2","6","false","10","""satisficing""","0.54","2000","200","20.911030006039528"
"1081","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","43.02240981140301"
"1082","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","21.83081569624742"
"1083","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","37.28190887641606"
"1084","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","3.1880579664863946"
"1085","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","15.473087221128981"
"1086","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","8.14065128257987"
"1087","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","41.92603007566238"
"1088","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","31.9617422565535"
"1089","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","10.720868111643062"
"1090","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","9.379017530671785"
"1091","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","14.457766024068132"
"1092","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","31.2773703817712"
"1093","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","12.439361066724292"
"1094","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","22.610244217627677"
"1095","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","17.1009259992285"
"1096","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","5.0691884732160135"
"1097","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","6.812760396432236"
"1098","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","13.522588709242836"
"1101","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1099","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","16.38402237757516"
"1100","212","1","0.2","10","false","10","""satisficing""","0.54","2000","200","10.004554136091656"
"1102","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1103","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1104","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1105","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1106","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1107","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1108","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1109","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1110","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1111","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1112","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1113","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1114","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1115","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1116","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1117","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1118","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1119","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"1120","212","1","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
